Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Postal Code,City,State,Country,Region,Market,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
38782,CA-2015-CS12400140-42367,2015/12/29,2016/1/3,Standard Class,CS-124001402,Christopher Schild,Home Office,58103,Fargo,North Dakota,United States,Central US,USCA,OFF-BI-6401,Office Supplies,Binders,Wilson Jones Impact Binders,$25.90,5,0,$12.69,1.8,Medium
32858,CA-2015-CS12400140-42253,2015/9/6,2015/9/7,First Class,CS-124001404,Christopher Schild,Home Office,98115,Seattle,Washington,United States,Western US,USCA,OFF-AR-5312,Office Supplies,Art,Newell 333,$2.78,1,0,$0.72,1.47,High
31530,US-2015-CS12400140-42102,2015/4/8,2015/4/13,Standard Class,CS-124001408,Christopher Schild,Home Office,33614,Tampa,Florida,United States,Southern US,USCA,OFF-BI-4347,Office Supplies,Binders,GBC Instant Index System for Binding Systems,$5.33,2,0.7,-$3.55,1.21,Medium
38781,CA-2015-CS12400140-42367,2015/12/29,2016/1/3,Standard Class,CS-124001402,Christopher Schild,Home Office,58103,Fargo,North Dakota,United States,Central US,USCA,OFF-FA-6129,Office Supplies,Fasteners,Staples,$2.48,1,0,$0.87,1.15,Medium
33283,CA-2014-CB12415140-41846,2014/7/26,2014/7/28,First Class,CB-124151406,Christy Brittain,Consumer,43229,Columbus,Ohio,United States,Eastern US,USCA,TEC-CO-4585,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,"$1,439.98",4,0.4,$192.00,408.79,Critical
33435,US-2015-CB12415140-42325,2015/11/17,2015/11/17,Same Day,CB-124151406,Christy Brittain,Consumer,10009,New York City,New York,United States,Eastern US,USCA,OFF-PA-6308,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,$146.82,3,0,$73.41,35.2,Critical
40373,US-2013-CB12415140-41583,2013/11/5,2013/11/8,First Class,CB-124151406,Christy Brittain,Consumer,44107,Lakewood,Ohio,United States,Eastern US,USCA,OFF-SU-3000,Office Supplies,Supplies,Acme Titanium Bonded Scissors,$27.20,4,0.2,$2.04,9.25,Critical
38444,CA-2014-CB12415140-41803,2014/6/13,2014/6/18,Standard Class,CB-124151406,Christy Brittain,Consumer,11561,Long Beach,New York,United States,Eastern US,USCA,OFF-PA-4838,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",$92.94,3,0,$41.82,5.36,Medium
37419,CA-2015-CB12415140-42343,2015/12/5,2015/12/10,Standard Class,CB-124151402,Christy Brittain,Consumer,60610,Chicago,Illinois,United States,Central US,USCA,OFF-ST-3058,Office Supplies,Storage,Advantus Rolling Drawer Organizers,$61.57,2,0.2,$4.62,4.45,Medium
38590,CA-2014-CB12415140-41662,2014/1/23,2014/1/29,Standard Class,CB-124151404,Christy Brittain,Consumer,90036,Los Angeles,California,United States,Western US,USCA,FUR-FU-3916,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",$59.99,7,0,$21.60,4.05,Low
38445,CA-2014-CB12415140-41803,2014/6/13,2014/6/18,Standard Class,CB-124151406,Christy Brittain,Consumer,11561,Long Beach,New York,United States,Eastern US,USCA,OFF-AP-3503,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,$52.56,3,0,$18.40,3.31,Medium
40372,US-2013-CB12415140-41583,2013/11/5,2013/11/8,First Class,CB-124151406,Christy Brittain,Consumer,44107,Lakewood,Ohio,United States,Eastern US,USCA,OFF-BI-4885,Office Supplies,Binders,Insertable Tab Post Binder Dividers,$7.22,3,0.7,-$5.53,2.68,Critical
35733,CA-2014-CB12415140-41763,2014/5/4,2014/5/9,Standard Class,CB-124151402,Christy Brittain,Consumer,60653,Chicago,Illinois,United States,Central US,USCA,OFF-AR-5293,Office Supplies,Art,Newell 316,$27.38,7,0.2,$2.74,1.81,Medium
33288,CA-2015-CB12415140-42060,2015/2/25,2015/3/1,Standard Class,CB-124151406,Christy Brittain,Consumer,19134,Philadelphia,Pennsylvania,United States,Eastern US,USCA,OFF-BI-2937,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",$4.96,4,0.7,-$3.80,1.32,High
35732,CA-2014-CB12415140-41763,2014/5/4,2014/5/9,Standard Class,CB-124151402,Christy Brittain,Consumer,60653,Chicago,Illinois,United States,Central US,USCA,OFF-BI-4567,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,$2.18,1,0.8,-$3.60,1.2,Medium
35734,CA-2014-CB12415140-41763,2014/5/4,2014/5/9,Standard Class,CB-124151402,Christy Brittain,Consumer,60653,Chicago,Illinois,United States,Central US,USCA,OFF-AP-2933,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,$26.41,3,0.8,-$71.30,1.17,Medium
37364,CA-2015-CC12430140-42145,2015/5/21,2015/5/25,Standard Class,CC-124301404,Chuck Clark,Home Office,90712,Lakewood,California,United States,Western US,USCA,FUR-CH-4410,Furniture,Chairs,"Global Geo Office Task Chair, Gray",$518.27,8,0.2,-$97.18,58.11,High
37670,CA-2015-CC12430140-42281,2015/10/4,2015/10/6,Second Class,CC-124301406,Chuck Clark,Home Office,10009,New York City,New York,United States,Eastern US,USCA,TEC-AC-5105,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,$371.97,3,0,$66.95,35.97,Medium
33180,CA-2014-CC12430140-41957,2014/11/14,2014/11/18,Standard Class,CC-124301406,Chuck Clark,Home Office,19143,Philadelphia,Pennsylvania,United States,Eastern US,USCA,OFF-PA-6360,Office Supplies,Paper,White Computer Printout Paper by Universal,$217.06,7,0.2,$78.68,30.16,High
37366,CA-2015-CC12430140-42145,2015/5/21,2015/5/25,Standard Class,CC-124301404,Chuck Clark,Home Office,90712,Lakewood,California,United States,Western US,USCA,TEC-MA-5489,Technology,Machines,Okidata B400 Printer,$343.20,1,0.2,$38.61,29.58,High
34716,CA-2013-CC12430140-41523,2013/9/6,2013/9/13,Standard Class,CC-124301406,Chuck Clark,Home Office,10024,New York City,New York,United States,Eastern US,USCA,FUR-CH-4393,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",$271.76,2,0.1,$60.39,21.84,Medium
32174,CA-2014-CC12430140-41656,2014/1/17,2014/1/21,Standard Class,CC-124301406,Chuck Clark,Home Office,03301,Concord,New Hampshire,United States,Eastern US,USCA,TEC-AC-5105,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,$371.97,3,0,$66.95,18.6,Medium
32172,CA-2014-CC12430140-41656,2014/1/17,2014/1/21,Standard Class,CC-124301406,Chuck Clark,Home Office,03301,Concord,New Hampshire,United States,Eastern US,USCA,FUR-FU-6240,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",$322.59,3,0,$64.52,17.79,Medium
37668,CA-2015-CC12430140-42281,2015/10/4,2015/10/6,Second Class,CC-124301406,Chuck Clark,Home Office,10009,New York City,New York,United States,Eastern US,USCA,FUR-FU-5165,Furniture,Furnishings,Magnifier Swing Arm Lamp,$83.92,4,0,$21.82,9.85,Medium
31942,CA-2015-CC12430140-42369,2015/12/31,2016/1/6,Standard Class,CC-124301402,Chuck Clark,Home Office,47201,Columbus,Indiana,United States,Central US,USCA,OFF-AP-4222,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",$209.30,2,0,$56.51,8.32,Medium
34342,CA-2015-CC12430140-42315,2015/11/7,2015/11/11,Second Class,CC-124301402,Chuck Clark,Home Office,55407,Minneapolis,Minnesota,United States,Central US,USCA,OFF-AR-5318,Office Supplies,Art,Newell 339,$13.90,5,0,$3.61,2.62,High
34343,CA-2015-CC12430140-42315,2015/11/7,2015/11/11,Second Class,CC-124301402,Chuck Clark,Home Office,55407,Minneapolis,Minnesota,United States,Central US,USCA,OFF-FA-6129,Office Supplies,Fasteners,Staples,$26.38,1,0,$12.13,2.43,High
32588,CA-2014-CC12430140-41954,2014/11/11,2014/11/13,First Class,CC-124301404,Chuck Clark,Home Office,94122,San Francisco,California,United States,Western US,USCA,OFF-PA-6555,Office Supplies,Paper,Xerox 1996,$32.40,5,0,$15.55,2.4,High
36066,US-2014-CC12430140-41902,2014/9/20,2014/9/25,Second Class,CC-124301404,Chuck Clark,Home Office,94109,San Francisco,California,United States,Western US,USCA,OFF-BI-3729,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,$11.95,3,0.2,$4.18,1.93,Medium
40745,US-2014-CC12430140-41900,2014/9/18,2014/9/24,Standard Class,CC-124301404,Chuck Clark,Home Office,98052,Redmond,Washington,United States,Western US,USCA,OFF-LA-3200,Office Supplies,Labels,Avery 481,$12.32,4,0,$5.91,1.69,Medium
32173,CA-2014-CC12430140-41656,2014/1/17,2014/1/21,Standard Class,CC-124301406,Chuck Clark,Home Office,03301,Concord,New Hampshire,United States,Eastern US,USCA,TEC-AC-5094,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,$29.99,1,0,$13.20,1.55,Medium
37669,CA-2015-CC12430140-42281,2015/10/4,2015/10/6,Second Class,CC-124301406,Chuck Clark,Home Office,10009,New York City,New York,United States,Eastern US,USCA,OFF-AR-5652,Office Supplies,Art,"Quartet Alpha White Chalk, 12/Pack",$6.63,3,0,$3.12,1.45,Medium
32587,CA-2014-CC12430140-41954,2014/11/11,2014/11/13,First Class,CC-124301404,Chuck Clark,Home Office,94122,San Francisco,California,United States,Western US,USCA,OFF-BI-2937,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",$13.22,4,0.2,$4.46,1.44,High
36067,US-2014-CC12430140-41902,2014/9/20,2014/9/25,Second Class,CC-124301404,Chuck Clark,Home Office,94109,San Francisco,California,United States,Western US,USCA,OFF-SU-4977,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,$6.24,3,0,$1.87,1.19,Medium
37365,CA-2015-CC12430140-42145,2015/5/21,2015/5/25,Standard Class,CC-124301404,Chuck Clark,Home Office,90712,Lakewood,California,United States,Western US,USCA,FUR-FU-4333,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,$6.98,1,0,$3.35,1.16,High
36512,CA-2014-CM12445140-41909,2014/9/27,2014/9/27,Same Day,CM-124451404,Chuck Magee,Consumer,92374,Redlands,California,United States,Western US,USCA,OFF-PA-4460,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),$29.90,5,0,$13.46,5.84,Medium
37504,CA-2014-CM12445140-41933,2014/10/21,2014/10/25,Second Class,CM-124451402,Chuck Magee,Consumer,77095,Houston,Texas,United States,Central US,USCA,FUR-CH-5428,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,$56.69,1,0.3,-$14.58,4.94,Medium
36509,CA-2014-CM12445140-41909,2014/9/27,2014/9/27,Same Day,CM-124451404,Chuck Magee,Consumer,92374,Redlands,California,United States,Western US,USCA,OFF-ST-3059,Office Supplies,Storage,Advantus Rolling Storage Box,$51.45,3,0,$13.89,4.76,Medium
37502,CA-2014-CM12445140-41933,2014/10/21,2014/10/25,Second Class,CM-124451402,Chuck Magee,Consumer,77095,Houston,Texas,United States,Central US,USCA,OFF-PA-3508,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",$51.02,7,0.2,$15.94,4.69,Medium
36511,CA-2014-CM12445140-41909,2014/9/27,2014/9/27,Same Day,CM-124451404,Chuck Magee,Consumer,92374,Redlands,California,United States,Western US,USCA,OFF-AR-5916,Office Supplies,Art,SANFORD Major Accent Highlighters,$35.40,5,0,$13.45,2.96,Medium
37503,CA-2014-CM12445140-41933,2014/10/21,2014/10/25,Second Class,CM-124451402,Chuck Magee,Consumer,77095,Houston,Texas,United States,Central US,USCA,OFF-FA-6129,Office Supplies,Fasteners,Staples,$25.25,4,0.2,$7.89,2.65,Medium
32158,CA-2012-CM12445140-41068,2012/6/8,2012/6/15,Standard Class,CM-124451404,Chuck Magee,Consumer,94122,San Francisco,California,United States,Western US,USCA,OFF-AR-3960,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,$23.10,2,0,$10.63,2.24,Low
32157,CA-2012-CM12445140-41068,2012/6/8,2012/6/15,Standard Class,CM-124451404,Chuck Magee,Consumer,94122,San Francisco,California,United States,Western US,USCA,OFF-FA-6129,Office Supplies,Fasteners,Staples,$7.36,2,0,$0.15,1.84,Low
36510,CA-2014-CM12445140-41909,2014/9/27,2014/9/27,Same Day,CM-124451404,Chuck Magee,Consumer,92374,Redlands,California,United States,Western US,USCA,OFF-LA-3214,Office Supplies,Labels,Avery 494,$7.83,3,0,$3.60,1.25,Medium
32601,US-2015-CS12460140-42189,2015/7/4,2015/7/8,Standard Class,CS-124601408,Chuck Sachs,Consumer,31907,Columbus,Georgia,United States,Southern US,USCA,TEC-PH-5649,Technology,Phones,Pyle PMP37LED,$287.97,3,0,$77.75,43.98,High
33759,CA-2015-CS12460140-42342,2015/12/4,2015/12/10,Standard Class,CS-124601406,Chuck Sachs,Consumer,10009,New York City,New York,United States,Eastern US,USCA,OFF-BI-4355,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,$83.92,5,0.2,$29.37,7.41,Medium
33761,CA-2015-CS12460140-42342,2015/12/4,2015/12/10,Standard Class,CS-124601406,Chuck Sachs,Consumer,10009,New York City,New York,United States,Eastern US,USCA,TEC-PH-3161,Technology,Phones,AT&T 1080 Corded phone,$136.99,1,0,$36.99,2.61,Medium
32600,US-2015-CS12460140-42189,2015/7/4,2015/7/8,Standard Class,CS-124601408,Chuck Sachs,Consumer,31907,Columbus,Georgia,United States,Southern US,USCA,FUR-FU-6355,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",$23.99,1,0,$5.52,2.03,High
33760,CA-2015-CS12460140-42342,2015/12/4,2015/12/10,Standard Class,CS-124601406,Chuck Sachs,Consumer,10009,New York City,New York,United States,Eastern US,USCA,OFF-BI-6094,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,$14.62,2,0.2,$5.12,1.78,Medium
33762,CA-2015-CS12460140-42342,2015/12/4,2015/12/10,Standard Class,CS-124601406,Chuck Sachs,Consumer,10009,New York City,New York,United States,Eastern US,USCA,OFF-LA-3243,Office Supplies,Labels,Avery 520,$3.15,1,0,$1.51,1.18,Medium
40165,CA-2014-CC12475140-41948,2014/11/5,2014/11/9,Standard Class,CC-124751404,Cindy Chapman,Consumer,92037,San Diego,California,United States,Western US,USCA,TEC-MA-5489,Technology,Machines,Okidata B400 Printer,$686.40,2,0.2,$77.22,55.37,High
38790,US-2015-CC12475140-42259,2015/9/12,2015/9/17,Standard Class,CC-124751402,Cindy Chapman,Consumer,77070,Houston,Texas,United States,Central US,USCA,FUR-TA-3427,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,$512.19,5,0.3,-$65.85,25.32,Medium
37990,CA-2015-CC12475140-42278,2015/10/1,2015/10/3,Second Class,CC-124751406,Cindy Chapman,Consumer,21215,Baltimore,Maryland,United States,Eastern US,USCA,OFF-PA-4465,Office Supplies,Paper,Green Bar Computer Printout Paper,$164.88,3,0,$80.79,18.82,High
34533,CA-2014-CC12475140-41762,2014/5/3,2014/5/3,Same Day,CC-124751406,Cindy Chapman,Consumer,10024,New York City,New York,United States,Eastern US,USCA,OFF-ST-6218,Office Supplies,Storage,Super Decoflex Portable Personal File,$44.94,3,0,$12.58,14.51,High
34534,CA-2014-CC12475140-41762,2014/5/3,2014/5/3,Same Day,CC-124751406,Cindy Chapman,Consumer,10024,New York City,New York,United States,Eastern US,USCA,OFF-BI-5618,Office Supplies,Binders,Poly Designer Cover & Back,$45.58,3,0.2,$15.95,6.28,High
35308,CA-2015-CC12475140-42330,2015/11/22,2015/11/25,First Class,CC-124751406,Cindy Chapman,Consumer,19143,Philadelphia,Pennsylvania,United States,Eastern US,USCA,OFF-ST-5666,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,$39.30,4,0.2,$3.93,4.33,Medium
36140,US-2014-CC12475140-41951,2014/11/8,2014/11/10,First Class,CC-124751406,Cindy Chapman,Consumer,08701,Lakewood,New Jersey,United States,Eastern US,USCA,OFF-FA-5717,Office Supplies,Fasteners,Rubber Band Ball,$14.96,4,0,$0.30,4.16,High
39832,US-2012-CC12475140-41044,2012/5/15,2012/5/19,Standard Class,CC-124751404,Cindy Chapman,Consumer,94122,San Francisco,California,United States,Western US,USCA,TEC-AC-4876,Technology,Accessories,Imation Clip USB flash drive - 8 GB,$56.40,3,0,$3.38,3.16,Medium
35558,CA-2015-CC12475140-42224,2015/8/8,2015/8/12,Standard Class,CC-124751402,Cindy Chapman,Consumer,56560,Moorhead,Minnesota,United States,Central US,USCA,TEC-AC-5207,Technology,Accessories,Memorex Micro Travel Drive 16 GB,$63.96,4,0,$19.83,2.85,Medium
36300,CA-2014-CC12475140-41920,2014/10/8,2014/10/13,Standard Class,CC-124751404,Cindy Chapman,Consumer,90032,Los Angeles,California,United States,Western US,USCA,OFF-PA-3159,Office Supplies,Paper,Astroparche Fine Business Paper,$10.56,2,0,$5.07,1.61,High
35307,CA-2015-CC12475140-42330,2015/11/22,2015/11/25,First Class,CC-124751406,Cindy Chapman,Consumer,19143,Philadelphia,Pennsylvania,United States,Eastern US,USCA,OFF-PA-6529,Office Supplies,Paper,Xerox 1972,$8.45,2,0.2,$2.64,1.55,Medium
38789,US-2015-CC12475140-42259,2015/9/12,2015/9/17,Standard Class,CC-124751402,Cindy Chapman,Consumer,77070,Houston,Texas,United States,Central US,USCA,OFF-PA-6509,Office Supplies,Paper,Xerox 1953,$10.27,3,0.2,$3.21,1.51,Medium
38791,US-2015-CC12475140-42259,2015/9/12,2015/9/17,Standard Class,CC-124751402,Cindy Chapman,Consumer,77070,Houston,Texas,United States,Central US,USCA,OFF-AP-3838,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",$1.56,2,0.8,-$4.20,1.11,Medium
41094,CA-2013-CS12490140-41285,2013/1/11,2013/1/16,Standard Class,CS-124901406,Cindy Schnelling,Corporate,43615,Toledo,Ohio,United States,Eastern US,USCA,TEC-PH-4382,Technology,Phones,GE 30524EE4,$235.19,2,0.4,-$43.12,38.61,High
39433,CA-2014-CS12490140-41864,2014/8/13,2014/8/17,Standard Class,CS-124901408,Cindy Schnelling,Corporate,33801,Lakeland,Florida,United States,Southern US,USCA,FUR-TA-3557,Furniture,Tables,BPI Conference Tables,$562.29,7,0.45,-$255.59,35.62,Medium
34674,CA-2014-CS12490140-41945,2014/11/2,2014/11/5,First Class,CS-124901402,Cindy Schnelling,Corporate,77301,Conroe,Texas,United States,Central US,USCA,OFF-ST-6265,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",$111.67,9,0.2,$6.98,23.84,Critical
41097,CA-2013-CS12490140-41285,2013/1/11,2013/1/16,Standard Class,CS-124901406,Cindy Schnelling,Corporate,43615,Toledo,Ohio,United States,Eastern US,USCA,TEC-PH-5086,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,$107.12,3,0.4,-$21.42,14.1,High
41095,CA-2013-CS12490140-41285,2013/1/11,2013/1/16,Standard Class,CS-124901406,Cindy Schnelling,Corporate,43615,Toledo,Ohio,United States,Eastern US,USCA,TEC-PH-3120,Technology,Phones,Anker 24W Portable Micro USB Car Charger,$26.38,4,0.4,$2.64,3.72,High
41093,CA-2013-CS12490140-41285,2013/1/11,2013/1/16,Standard Class,CS-124901406,Cindy Schnelling,Corporate,43615,Toledo,Ohio,United States,Eastern US,USCA,OFF-AR-3446,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",$10.37,2,0.2,$1.56,1.64,High
40975,CA-2014-CS12490140-41748,2014/4/19,2014/4/24,Standard Class,CS-124901406,Cindy Schnelling,Corporate,10009,New York City,New York,United States,Eastern US,USCA,OFF-SU-2969,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",$6.84,1,0,$1.85,1.55,Medium
41096,CA-2013-CS12490140-41285,2013/1/11,2013/1/16,Standard Class,CS-124901406,Cindy Schnelling,Corporate,43615,Toledo,Ohio,United States,Eastern US,USCA,TEC-AC-5857,Technology,Accessories,SanDisk Cruzer 4 GB USB Flash Drive,$10.38,2,0.2,$2.21,1.31,High
40974,CA-2014-CS12490140-41748,2014/4/19,2014/4/24,Standard Class,CS-124901406,Cindy Schnelling,Corporate,10009,New York City,New York,United States,Eastern US,USCA,OFF-AR-3087,Office Supplies,Art,American Pencil,$6.99,3,0,$2.03,1.15,Medium
39069,CA-2014-CS12505140-41969,2014/11/26,2014/12/3,Standard Class,CS-125051406,Cindy Stewart,Consumer,43130,Lancaster,Ohio,United States,Eastern US,USCA,TEC-MA-3854,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,"$4,499.99",5,0.7,"-$6,599.98",451.63,Low
32804,CA-2014-CS12505140-41900,2014/9/18,2014/9/24,Standard Class,CS-125051408,Cindy Stewart,Consumer,31907,Columbus,Georgia,United States,Southern US,USCA,TEC-MA-5084,Technology,Machines,Lexmark X 9575 Professional All-in-One Color Printer,$396.00,4,0,$190.08,68.48,Low
39068,CA-2014-CS12505140-41969,2014/11/26,2014/12/3,Standard Class,CS-125051406,Cindy Stewart,Consumer,43130,Lancaster,Ohio,United States,Eastern US,USCA,OFF-BI-4345,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,$456.59,2,0.7,-$304.39,53.64,Low
38119,US-2015-CS12505140-42311,2015/11/3,2015/11/8,Standard Class,CS-125051404,Cindy Stewart,Consumer,90036,Los Angeles,California,United States,Western US,USCA,OFF-AP-4240,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,$168.10,5,0,$43.71,10.3,Medium
